ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	experiment_order	experiment	GeneRatio_dec	BgRatio_dec	freqratio
D011930	Reaction Time	1/85	113/18132	0.41293666865512	0.533982169961439	0.4284307484004	Pdfr	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00623207588793294	1.88776678813118
D061805	Transcription Elongation, Genetic	1/85	113/18132	0.41293666865512	0.533982169961439	0.4284307484004	DptB	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00623207588793294	1.88776678813118
D021901	DNA, Intergenic	2/85	302/18132	0.41510857859154	0.533982169961439	0.4284307484004	Gat/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0166556364438562	1.41269964939618
D012854	Sister Chromatid Exchange	1/85	114/18132	0.415705988992781	0.533982169961439	0.4284307484004	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00628722700198544	1.87120743034056
D006339	Heart Rate	1/85	116/18132	0.421205957391096	0.53879262049611	0.432290324690862	DptB	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00639752923009045	1.83894523326572
D004276	DNA, Satellite	1/85	118/18132	0.426654757907538	0.543497969616657	0.436065574799581	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00650783145819546	1.80777666999003
D001824	Body Constitution	1/85	119/18132	0.429360117382272	0.544684115852717	0.437017257361687	GlyP	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00656298257224796	1.79258526940188
D018257	Helix-Loop-Helix Motifs	2/85	313/18132	0.432905726037126	0.544747123909416	0.437067810714224	ap/Dr	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0172622986984337	1.36305205788386
D018745	Genome, Plant	1/85	121/18132	0.434733046768101	0.544747123909416	0.437067810714224	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00667328480035297	1.76295576081672
D058750	Epithelial-Mesenchymal Transition	1/85	121/18132	0.434733046768101	0.544747123909416	0.437067810714224	toy	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00667328480035297	1.76295576081672
D005800	Genes, Fungal	2/85	319/18132	0.442494218886136	0.549481961793623	0.440866720588746	CG9485/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0175932053827487	1.33741471510234
D005807	Genes, Overlapping	2/85	320/18132	0.444083851843319	0.549481961793623	0.440866720588746	NimB1/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0176483564968012	1.33323529411765
D004795	Enzyme Stability	1/85	125/18132	0.445329365814197	0.549481961793623	0.440866720588746	ninaC	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00689388925656298	1.70654117647059
D000782	Aneuploidy	2/85	321/18132	0.445671037415675	0.549481961793623	0.440866720588746	ap/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0177035076108537	1.32908191313909
D009752	Nutritional Status	1/85	127/18132	0.450553670905293	0.550112681424628	0.441372766855351	Yp3	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00700419148466799	1.6796665122742
D056905	Chromosome Breakpoints	1/85	127/18132	0.450553670905293	0.550112681424628	0.441372766855351	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00700419148466799	1.6796665122742
D009857	Oncogenes	2/85	326/18132	0.453569835864743	0.550112681424628	0.441372766855351	ap/toy	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0179792631811163	1.30869722121978
D005306	Fertilization	2/85	327/18132	0.455142088214513	0.550112681424628	0.441372766855351	CG6356/Idgf4	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0180344142951688	1.30469508904479
D020080	Tandem Repeat Sequences	2/85	327/18132	0.455142088214513	0.550112681424628	0.441372766855351	Dr/Gat	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0180344142951688	1.30469508904479
D011489	Protein Denaturation	1/85	130/18132	0.458299081771197	0.5517561494265	0.442691373104066	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0071696448268255	1.64090497737557
D056811	Unfolded Protein Response	2/85	331/18132	0.461405699852307	0.553326366619759	0.443951207917105	CG3984/Tsf1	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0182550187513788	1.28892838102008
D013698	Templates, Genetic	1/85	138/18132	0.478429935821342	0.569294536035472	0.456762974223557	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00761085373924553	1.5457800511509
D017343	Genes, Plant	1/85	138/18132	0.478429935821342	0.569294536035472	0.456762974223557	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00761085373924553	1.5457800511509
D022761	Gene Transfer, Horizontal	1/85	141/18132	0.485786855422877	0.575816851794684	0.461996034013222	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00777630708140304	1.51289111389237
D053938	DNA Fragmentation	1/85	145/18132	0.495436776151372	0.584996501071043	0.469361156353931	DNaseII	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00799691153761306	1.47115618661258
D018740	Genetic Heterogeneity	1/85	146/18132	0.497821157873012	0.585559752747182	0.469813070950936	LKRSDH	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00805206265166556	1.4610797743755
D053903	DNA Breaks, Double-Stranded	2/85	358/18132	0.502578398854244	0.586841216194254	0.470841229519819	alrm/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0197440988307964	1.19171869865265
D008066	Lipolysis	1/85	149/18132	0.50490769371295	0.586841216194254	0.470841229519819	CG6277	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00821751599382308	1.43166206079747
D009336	Necrosis	1/85	151/18132	0.509577054157302	0.586841216194254	0.470841229519819	DNaseII	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00832781822192808	1.41269964939618
D011519	Proto-Oncogenes	1/85	151/18132	0.509577054157302	0.586841216194254	0.470841229519819	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00832781822192808	1.41269964939618
D016350	Leucine Zippers	1/85	151/18132	0.509577054157302	0.586841216194254	0.470841229519819	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00832781822192808	1.41269964939618
D000918	Antibody Specificity	1/85	152/18132	0.511895387420003	0.586841216194254	0.470841229519819	Irc	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00838296933598059	1.40340557275542
D058105	Polymerization	1/85	153/18132	0.514202889759786	0.586841216194254	0.470841229519819	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00843812045003309	1.39423298731257
D058685	Genetic Pleiotropy	1/85	153/18132	0.514202889759786	0.586841216194254	0.470841229519819	ap	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00843812045003309	1.39423298731257
D019913	Nuclear Localization Signals	1/85	159/18132	0.527823238562083	0.600154571253924	0.481522954477689	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00876902713434811	1.34162042175361
D002149	Energy Intake	1/85	162/18132	0.534491194651484	0.605493714974191	0.485806717997465	AttC	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00893448047650562	1.31677559912854
D057895	Haploinsufficiency	1/85	165/18132	0.541066079940476	0.610688553462229	0.48997470087489	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00909993381866314	1.29283422459893
D009747	Nutritional Physiological Phenomena	2/85	389/18132	0.547330876561885	0.611430580504296	0.490570052590451	CG3984/CG7560	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.021453783366424	1.09674882806593
D011336	Probability	1/85	168/18132	0.54754917825226	0.611430580504296	0.490570052590451	ninaC	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00926538716082065	1.26974789915966
D000200	Action Potentials	2/85	390/18132	0.548727849969077	0.611430580504296	0.490570052590451	Pdfr/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0215089344804765	1.09393665158371
D040681	Structural Homology, Protein	1/85	169/18132	0.549690033287249	0.611430580504296	0.490570052590451	ap	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00932053827487315	1.2622345979812
D049810	Genetic Speciation	1/85	174/18132	0.560245061979304	0.618687892185778	0.49639282280635	Yp3	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00959629384513567	1.22596348884381
D060045	Genes, Modifier	1/85	174/18132	0.560245061979304	0.618687892185778	0.49639282280635	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00959629384513567	1.22596348884381
D057927	Hydrophobic and Hydrophilic Interactions	1/85	190/18132	0.592405114760182	0.651857957818552	0.523006213370619	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0104787116699757	1.12272445820433
D009630	Nondisjunction, Genetic	1/85	193/18132	0.59817096099931	0.655851732238529	0.526210544638491	fat-spondin	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0106441650121332	1.1052727826882
D006309	Hearing	1/85	201/18132	0.613155438931615	0.66988868239148	0.537472832777666	ninaC	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0110853739245533	1.0612818261633
D017136	Ion Transport	1/85	203/18132	0.616814438873938	0.671094506089849	0.538440303188839	Pdh	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0111956761526583	1.05082584758041
D002468	Cell Physiological Phenomena	1/85	204/18132	0.618631091932988	0.671094506089849	0.538440303188839	SPE	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0112508272667108	1.04567474048443
D023902	Chromosome Pairing	1/85	216/18132	0.639778154239778	0.691591173773281	0.554885426583054	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0119126406353408	0.987581699346405
D015640	Ion Channel Gating	1/85	219/18132	0.644881220660746	0.694661525413505	0.557348866609842	Idgf4	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0120780939774983	0.974053182917002
D004361	Drug Tolerance	1/85	224/18132	0.65322803401501	0.701018861669741	0.562449558137217	CG4325	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0123538495477609	0.952310924369748
D007399	Interphase	2/85	474/18132	0.655349880453471	0.701018861669741	0.562449558137217	CG15203/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0261416280608868	0.900074460163812
D004171	Diploidy	1/85	228/18132	0.659765638749561	0.703291844083733	0.564273243667388	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0125744540039709	0.935603715170279
D018909	src Homology Domains	1/85	230/18132	0.6629886140936	0.704282022583859	0.565067695129858	Tig	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0126847562320759	0.927468030690537
D016922	Cellular Senescence	1/85	234/18132	0.669344319519819	0.707803425525709	0.567893027851931	Spn88Eb	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0129053606882859	0.911613876319759
D005784	Gene Amplification	1/85	235/18132	0.670914647648147	0.707803425525709	0.567893027851931	Dr	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0129605118023384	0.907734668335419
D020836	Protein Structure, Quaternary	2/85	494/18132	0.677620196285564	0.712429452944069	0.571604635655451	ap/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0272446503419369	0.863634198618719
D014466	Ultraviolet Rays	2/85	497/18132	0.680859539391571	0.713392077109939	0.572376979405883	Grik/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0274101036840944	0.858421114924843
D001923	Brain Chemistry	1/85	247/18132	0.689193361387731	0.719667897775623	0.57741226840218	Dr	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0136223251709685	0.863634198618719
D001370	Axonal Transport	1/85	249/18132	0.692140693915743	0.720295569600451	0.577915869317694	ap	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0137326273990735	0.856697377746279
D060049	Asymmetric Cell Division	1/85	251/18132	0.695060403062905	0.720890350474026	0.578393080784921	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0138429296271785	0.849871103820014
D043171	Chromosomal Instability	1/85	266/18132	0.716103170223351	0.740214388075989	0.593897366054454	ap	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.014670196337966	0.801946041574525
D004435	Eating	1/85	268/18132	0.718798177369746	0.740506847156081	0.594132015204948	Lsp1beta	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.014780498566071	0.795961369622476
D040542	Mechanotransduction, Cellular	1/85	291/18132	0.748031089891473	0.768045299654455	0.616226984807621	ppk19	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0160489741892786	0.733050333535476
D005518	Food Preferences	1/85	297/18132	0.755149571757348	0.772769728431686	0.620017543127086	CG3984	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0163798808735936	0.718241235888295
D042822	Genomic Instability	1/85	325/18132	0.785827567953061	0.80149190485578	0.643062251795826	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0179241120670638	0.656361990950226
D002842	Chromatids	1/85	329/18132	0.789888046552303	0.802965663217076	0.644244694643565	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0181447165232738	0.648381905953871
D016195	G2 Phase	1/85	352/18132	0.811801675053273	0.822518528849356	0.659932575864047	DNaseII	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0194131921464814	0.606016042780749
D002384	Catalysis	1/85	381/18132	0.83623783729246	0.844490184371004	0.67756112855414	Tig	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.021012574454004	0.559888837424734
D019680	Trinucleotide Repeat Expansion	1/85	404/18132	0.853364877713993	0.858960712977691	0.689171290371266	CG11236	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0222810500772116	0.528013977868375
D050172	Genes, X-Linked	1/85	416/18132	0.86158520762799	0.864400845561415	0.693536080443583	Tsf1	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0229428634458416	0.512782805429864
D016193	G1 Phase	1/85	421/18132	0.864874382174591	0.864874382174591	0.693916013814004	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0232186190161041	0.506692748358251
D014882	Water-Electrolyte Balance	4/62	41/18132	1.14137968282189e-05	0.00226072285269573	0.00184451283267925	CG5171/Lkr/nrv1/nrv2	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.00226119567615266	28.5318646734854
D056704	Adaptive Immunity	4/62	46/18132	1.81584164875159e-05	0.00226072285269573	0.00184451283267925	Dif/Galk/Hex-C/MP1	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.00253695124641518	25.4305750350631
D004361	Drug Tolerance	6/62	224/18132	0.000114753380967768	0.00903506119905215	0.00737166269886732	Aldh/Dif/dnr1/kra/moody/Shmt	6	4	Cluster 3 (62 genes)	0.0967741935483871	0.0123538495477609	7.83352534562212
D020013	Calcium Signaling	8/62	463/18132	0.000171699451653539	0.00903506119905215	0.00737166269886732	Btnd/CaMKI/CG3376/Dif/Eaat1/kra/Lkr/Vha68-2	8	4	Cluster 3 (62 genes)	0.129032258064516	0.0255349658063093	5.05315961819829
D058491	Bacterial Load	5/62	154/18132	0.000181426931707875	0.00903506119905215	0.00737166269886732	Dif/dnr1/Galk/Hex-C/MP1	5	4	Cluster 3 (62 genes)	0.0806451612903226	0.00849327156408559	9.49518223711772
D000136	Acid-Base Equilibrium	3/62	38/18132	0.000294898993795532	0.0122383082425146	0.00998517645658556	Lkr/nrv1/Vha68-2	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.00209574233399515	23.088285229202
D053444	Inhibitory Postsynaptic Potentials	2/62	10/18132	0.00050862652159295	0.0178758207625649	0.0145847956337985	Eaat1/kra	2	4	Cluster 3 (62 genes)	0.032258064516129	0.000551511140525039	58.4903225806452
D008564	Membrane Potentials	7/62	422/18132	0.000574323558636624	0.0178758207625649	0.0145847956337985	Eaat1/eas/Lkr/Nep4/nrv2/Pdi/Sox102F	7	4	Cluster 3 (62 genes)	0.112903225806452	0.0232737701301566	4.85109310502981
D053898	Biosynthetic Pathways	5/62	223/18132	0.000984787806480437	0.0272457959792921	0.0222297130585643	Acsl/CG17928/CG3376/CRMP/eas	5	4	Cluster 3 (62 genes)	0.0806451612903226	0.0122986984337084	6.55721105164183
D059865	Endoplasmic Reticulum Stress	6/62	347/18132	0.00117370328548701	0.0292252118086264	0.0238447088525255	Aldh/Dif/Galk/Hex-C/MP1/Pdi	6	4	Cluster 3 (62 genes)	0.0967741935483871	0.0191374365762188	5.05680022311053
D005814	Genes, Viral	3/62	72/18132	0.00191962409024755	0.0434533089519673	0.0354533444418925	Ugt49C1/Ugt49B1/Dif	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.00397088021178028	12.1854838709677
D007108	Immune Tolerance	4/62	185/18132	0.00369081998285241	0.0765845146441876	0.0624849347974137	Dif/Galk/Hex-C/MP1	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0102029560997132	6.3232781168265
D014893	Weightlessness	4/62	190/18132	0.00405817125132913	0.0777295878139195	0.0634191944539694	CG6330/Dif/MP1/yuri	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0104787116699757	6.15687606112054
D006309	Hearing	4/62	201/18132	0.00495196580593142	0.0870600847057902	0.0710319017045762	kra/nrv1/nrv2/yuri	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0110853739245533	5.81993259508907
D012621	Seasons	3/62	105/18132	0.00557100024137891	0.0870600847057902	0.0710319017045762	CG17928/fbp/Hex-C	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.00579086697551291	8.35576036866359
D018471	Hypergravity	4/62	209/18132	0.00567936804720643	0.0870600847057902	0.0710319017045762	CG6330/MP1/Pdi/yuri	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0115265828369733	5.59716005556413
D014774	Virulence	4/62	219/18132	0.00668496533095932	0.0870600847057902	0.0710319017045762	Dif/Galk/Hex-C/MP1	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0120780939774983	5.34158197083517
D000824	Animal Nutritional Physiological Phenomena	5/62	349/18132	0.00677524741676424	0.0870600847057902	0.0710319017045762	CG17928/CG9837/fbp/Hex-C/Pdi	5	4	Cluster 3 (62 genes)	0.0806451612903226	0.0192477388043238	4.1898511877253
D019518	Postprandial Period	1/62	2/18132	0.0068272340052129	0.0870600847057902	0.0710319017045762	Lkr	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000110302228105008	146.225806451613
D008660	Metabolism	3/62	114/18132	0.00699277788801528	0.0870600847057902	0.0710319017045762	Acer/Dif/Hex-C	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.00628722700198544	7.69609507640068
D012995	Solubility	4/62	239/18132	0.00903672995580637	0.107149798047418	0.0874230015774752	Dif/Nep4/nrv1/nrv2	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0131811162585484	4.89458766365231
D018466	Gravity Sensing	2/62	44/18132	0.00992323989086967	0.10946670556599	0.0893133552070857	CG6330/yuri	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00242664901831017	13.2932551319648
D001923	Brain Chemistry	4/62	247/18132	0.0101113824418385	0.10946670556599	0.0893133552070857	Eaat1/eas/kra/nrv2	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0136223251709685	4.73605850855426
D022761	Gene Transfer, Horizontal	3/62	141/18132	0.0124624806791235	0.126964769520179	0.10358994088943	bnb/CG32187/Hex-C	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.00777630708140304	6.22237474262183
D055724	Electrophysiological Phenomena	3/62	144/18132	0.0131856604745709	0.126964769520179	0.10358994088943	Eaat1/eas/nrv2	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.00794176042356056	6.09274193548387
D006824	Hybridization, Genetic	5/62	412/18132	0.0132573654920669	0.126964769520179	0.10358994088943	bnb/Dif/dnr1/fbp/Galk	5	4	Cluster 3 (62 genes)	0.0806451612903226	0.0227222589896316	3.54917005950517
D004198	Disease Susceptibility	3/62	151/18132	0.014965009019766	0.1332639929776	0.108729446817488	Aldh/Dif/eas	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.00832781822192808	5.8102969450972
D017440	Photoperiod	5/62	425/18132	0.0149855092504932	0.1332639929776	0.108729446817488	CG10960/CG17928/Galk/Hex-C/kra	5	4	Cluster 3 (62 genes)	0.0806451612903226	0.0234392234723141	3.44060721062619
D015227	Lipid Peroxidation	3/62	157/18132	0.0165933250002946	0.136405285075957	0.111292411835382	Aldh/fbp/Hex-C	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.00865872490624311	5.58824738031642
D014851	Wakefulness	4/62	288/18132	0.0169175910801985	0.136405285075957	0.111292411835382	Acer/CG42613/CG6330/dnr1	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0158835208471211	4.06182795698925
D005403	Fixation, Ocular	1/62	5/18132	0.0169821840857617	0.136405285075957	0.111292411835382	nrv1	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000275755570262519	58.4903225806452
D006019	Glycolysis	4/62	301/18132	0.0195553850784223	0.148992899317903	0.121562585366118	Acsl/Aldh/fbp/Hex-C	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0166004853298037	3.88640017147144
D003602	Cytotoxicity, Immunologic	1/62	6/18132	0.020344411955055	0.148992899317903	0.121562585366118	Dif	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000330906684315023	48.741935483871
D058870	Food, Organic	1/62	6/18132	0.020344411955055	0.148992899317903	0.121562585366118	fbp	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000330906684315023	48.741935483871
D015992	Body Mass Index	2/62	66/18132	0.0214462884096393	0.152575023257148	0.124485222949184	Pdi/PKD	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00363997352746525	8.86217008797654
D007111	Immunity, Cellular	4/62	319/18132	0.0236087650475043	0.16027869211315	0.130770609079847	CG17278/Dif/dnr1/MP1	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0175932053827487	3.66710486399029
D005807	Genes, Overlapping	4/62	320/18132	0.0238478484726621	0.16027869211315	0.130770609079847	Acer/bnb/Idgf2/yuri	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0176483564968012	3.65564516129032
D060526	Magnetic Fields	2/62	71/18132	0.0245771383650061	0.16027869211315	0.130770609079847	CG6908/yuri	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00391572909772777	8.23807360290777
D008285	Major Histocompatibility Complex	1/62	8/18132	0.027034960115471	0.16027869211315	0.130770609079847	Dif	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000441208912420031	36.5564516129032
D018892	Proton-Motive Force	1/62	8/18132	0.027034960115471	0.16027869211315	0.130770609079847	Vha68-2	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000441208912420031	36.5564516129032
D019054	Evoked Potentials, Motor	1/62	8/18132	0.027034960115471	0.16027869211315	0.130770609079847	eas	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000441208912420031	36.5564516129032
D060434	Herbivory	1/62	8/18132	0.027034960115471	0.16027869211315	0.130770609079847	nrv2	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000441208912420031	36.5564516129032
D006823	Hybrid Vigor	1/62	9/18132	0.0303633551978392	0.175825010331673	0.14345477486372	Hex-C	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000496360026472535	32.494623655914
D002468	Cell Physiological Phenomena	3/62	204/18132	0.0326828849268723	0.178435239807905	0.145584448458785	Dif/kra/Pdi	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.0112508272667108	4.30075901328273
D009416	Nerve Regeneration	2/62	83/18132	0.0327916487444304	0.178435239807905	0.145584448458785	moody/nrv2	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00457754246635782	7.0470268169452
D018522	Gravitropism	1/62	10/18132	0.033680547272978	0.178435239807905	0.145584448458785	Galk	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000551511140525039	29.2451612903226
D056189	Viral Tropism	1/62	10/18132	0.033680547272978	0.178435239807905	0.145584448458785	Dif	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000551511140525039	29.2451612903226
D010101	Oxygen Consumption	2/62	86/18132	0.0349919498845827	0.181520740026273	0.148101893151852	Eaat1/Hex-C	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00474299580851533	6.80120030007502
D060467	Disease Resistance	4/62	365/18132	0.0361594533055013	0.181858761207605	0.148377682997539	Ugt49C1/Dif/dnr1/PKD	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0201301566291639	3.2049491825011
D012032	Refractory Period, Electrophysiological	1/62	11/18132	0.036986573432843	0.181858761207605	0.148377682997539	eas	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000606662254577542	26.5865102639296
D009200	Myocardial Contraction	2/62	89/18132	0.037248180006377	0.181858761207605	0.148377682997539	Acer/eas	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00490844915067284	6.57194635737586
D019706	Excitatory Postsynaptic Potentials	3/62	219/18132	0.0390588944933115	0.185742336879764	0.151546273590338	Dyb/Eaat1/Nep4	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.0120780939774983	4.00618647812638
D006487	Hemostasis	1/62	12/18132	0.0402814706486235	0.185742336879764	0.151546273590338	Dif	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000661813368630046	24.3709677419355
D062326	Re-Epithelialization	1/62	12/18132	0.0402814706486235	0.185742336879764	0.151546273590338	Vha68-2	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000661813368630046	24.3709677419355
D001794	Blood Pressure	1/62	13/18132	0.0435652757711282	0.197231884854744	0.160920540168952	Acer	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.00071696448268255	22.4962779156328
D005772	Gastrointestinal Transit	1/62	14/18132	0.0468380255311693	0.208261934951092	0.16991990465255	Lkr	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000772115596735054	20.889400921659
D005798	Genes, Bacterial	2/62	105/18132	0.0501718557173359	0.219171790765204	0.178821203203062	CG31694/Dif	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00579086697551291	5.5705069124424
D019899	Paracrine Communication	2/62	107/18132	0.0518868327058444	0.219184972086873	0.178831957779609	Lkr/nrv1	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00590116920361791	5.46638528791076
D002884	Chromosomes, Human, Pair 15	1/62	16/18132	0.0533505052894402	0.219184972086873	0.178831957779609	Aldh	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000882417824840062	18.2782258064516
D018521	Plant Physiological Phenomena	2/62	111/18132	0.0553791236362055	0.219184972086873	0.178831957779609	Aldh/Dif	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00612177365982793	5.26939843068875
D015394	Molecular Structure	3/62	253/18132	0.0556658502636795	0.219184972086873	0.178831957779609	Acsl/Dif/eas	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.0139532318552835	3.46780568659952
D001481	Basal Metabolism	1/62	17/18132	0.0565903081527681	0.219184972086873	0.178831957779609	Hex-C	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000937568938892566	17.2030360531309
D002878	Chromosomes, Human, Pair 1	1/62	17/18132	0.0565903081527681	0.219184972086873	0.178831957779609	Idgf2	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000937568938892566	17.2030360531309
D018978	Molting	3/62	256/18132	0.0572705698312784	0.219184972086873	0.178831957779609	GramD1B/Idgf2/Lkr	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.014118685197441	3.42716733870968
D014818	Vitellogenesis	2/62	115/18132	0.0589521835293728	0.219184972086873	0.178831957779609	eas/Hex-C	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00634237811603794	5.08611500701262
D059165	Hormesis	1/62	18/18132	0.059819201384594	0.219184972086873	0.178831957779609	Dif	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000992720052945069	16.247311827957
