Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	count	GeneRatio	experiment_order	hour6_NES	hour12_NES	ci_dependent_NES	sig_hours
hour_6	GO:0015291	secondary active transmembrane transporter activity	101	-0.376486548588195	-1.43037834733094	0.0212320156446431	0.0704008939796061	0.0482278471706575	2091	tags=33%, list=20%, signal=26%	CG6125/Dic1/CG43066/CG1907/CG33281/CG33282/CG15279/CG6484/Ndae1/DAT/NAAT1/CG3285/CG15406/CG4607/kcc/Oatp58Dc/Oatp33Eb/sesB/Nhe2/VGAT/Esp/CG1208/Tret1-2/CG5002/CG4797/CG1213/Eaat1/Nckx30C/Eaat2/Gat/CG1090/CG10804/Tret1-1	33	0.326732673267327	1	-1.43037834733094	NA	NA	1
hour_6	GO:0016877	ligase activity, forming carbon-sulfur bonds	29	-0.527476412641385	-1.58589557749944	0.0218978102189781	0.0716806199404968	0.0491045182549769	1642	tags=31%, list=16%, signal=26%	bgm/CG11407/CG11453/CG4563/AcCoAS/Uba5/e/Acsl/hll	9	0.310344827586207	1	-1.58589557749944	NA	NA	1
hour_6	GO:0015294	solute:cation symporter activity	54	-0.444883461849941	-1.52265048165126	0.0220730797912006	0.0716806199404968	0.0491045182549769	2010	tags=41%, list=19%, signal=33%	CG43066/CG33281/CG33282/CG15279/CG6484/Ndae1/DAT/NAAT1/CG3285/CG15406/CG4607/kcc/VGAT/CG1208/Tret1-2/CG4797/CG1213/Eaat1/Eaat2/Gat/CG10804/Tret1-1	22	0.407407407407407	1	-1.52265048165126	NA	NA	1
hour_6	GO:0008134	transcription factor binding	165	0.28503525135396	1.32747844477408	0.0223978919631094	0.0719932241671372	0.0493186665138283	3048	tags=42%, list=29%, signal=30%	nej/tou/Gug/NC2beta/ush/ocm/cic/edl/Mrtf/CG31875/NC2alpha/yki/Rbf2/retn/Ncoa6/lilli/p53/vnd/Bap111/Tgi/Taf12/Bgb/ftz-f1/Ack/Su(var)3-3/TfIIFbeta/Su(var)2-10/Chi/Taf4/bi/Ote/HnRNP-K/Trf/bs/Rbf/e(y)2/cos/ebi/dod/CG1620/hkb/l(2)37Cd/dl/cact/Rpt2/brm/Rpt6/Jra/da/Dp/rl/EcR/e(y)1/Sobp/Mad/TfIIEbeta/asf1/Cdk12/E2f2/Su(H)/Hipk/Met/tai/NFAT/MED17/dgrn/Tbp/D/per/Crtc	70	0.424242424242424	1	1.32747844477408	NA	NA	1
hour_6	GO:0005102	signaling receptor binding	212	-0.32480679738312	-1.35869978490572	0.0232878427444597	0.0735862735621073	0.0504099785471412	1681	tags=24%, list=16%, signal=21%	DOR/egr/miple1/Atg8a/PVRAP/ed/Galphaq/Nplp1/Galphaf/Hr38/TyrRS/ITP/Tig/miple2/Dh44/sli/bnl/CNMa/CG30423/Wnt6/wry/E(bx)/Src42A/CG17211/Stat92E/Traf-like/NPF/Arr1/Adgf-A2/Nlg3/Adgf-D/Gbp2/Adgf-A/Idgf4/apolpp/Ilp6/Acp36DE/Idgf2/FMRFa/Nplp2/daw/Gbp1/Gbp3/CCHa2/Idgf1/Idgf5/CG30280/tsl/Arr2/Nplp3/CG30281	51	0.240566037735849	1	-1.35869978490572	NA	NA	1
hour_6	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	25	-0.543828362006938	-1.58416479904315	0.0233607217657483	0.0735862735621073	0.0504099785471412	2504	tags=44%, list=24%, signal=34%	Gapdh2/CG17560/CG31075/CG5065/Aldh/CG8303/CG30427/CG7470/Ssadh/Adh/CG8665	11	0.44	1	-1.58416479904315	NA	NA	1
hour_6	GO:0019904	protein domain specific binding	73	0.339139673266312	1.38859015083066	0.0288867250892567	0.0883428971176298	0.0605189437230213	2115	tags=30%, list=20%, signal=24%	mim/mod(mdg4)/CG12384/CG4537/RhoGAP92B/pico/cno/ICA69/Drice/Ack/rst/Ndfip/Chi/bip1/ttk/Fadd/dsh/nkd/PCID2/e(y)2/Pi3K68D/Ubc6	22	0.301369863013699	1	1.38859015083066	NA	NA	1
hour_6	GO:0008235	metalloexopeptidase activity	50	-0.439357224009331	-1.47965962746438	0.0306014240266626	0.0918042720799879	0.0628901446161989	2195	tags=42%, list=21%, signal=33%	S-Lap4/CG6071/Psa/ApepP/CG11951/CG42335/CG14820/CG31233/CG31343/CG5849/CG8774/CG8773/CG31198/CG17633/CG8539/CG8562/CG7025/CG8560/CG3097/CG18585/CG12374	21	0.42	1	-1.47965962746438	NA	NA	1
hour_12	GO:0015075	ion transmembrane transporter activity	358	-0.35149710380183	-1.59192941769337	0.00016116035455278	0.00332594235033259	0.00270076521681143	2066	tags=27%, list=20%, signal=22%	Dic1/Vha44/Nha1/SLC22A/VGAT/Vmat/Vha13/Amt/CG1208/CG15408/CG1688/Oatp33Ea/CG42260/CG15168/ine/CG1139/Esp/Nmdar1/CG9444/CNT2/GlyT/CG34396/CG4797/Task6/tipE/KCNQ/CG6125/Mpcp1/Elk/COX4/CngB/Picot/VhaAC45/nrv2/Sfxn1-3/Vha36-1/Letm1/ATPsyngamma/nrv3/Ih/Nmdar2/Hk/CG4587/ATPsynB/GluRIID/pHCl-2/CG5404/GluRIIC/COX8/CG12344/Vha16-1/eag/levy/CG14196/Ca-alpha1T/CG7888/Rdl/SK/Sh/CG8785/CG1090/COX6B/ATPsynO/COX5A/Zip89B/nAChRalpha3/CG12531/CG10804/Grik/ppk19/CG3285/tty/ATPsynD/nAChRbeta1/slo/ATPsynCF6/Rh50/CG33296/nAChRalpha1/para/Tret1-1/pHCl-1/Gat/CG7708/ATPsynC/Eaat2/trpl/nAChRalpha5/GluClalpha/Shab/nAChRalpha7/nAChRalpha6/VGlut/Cngl/VAChT/Nckx30C	96	0.268156424581006	2	NA	-1.59192941769337	NA	3
hour_12	GO:0015318	inorganic molecular entity transmembrane transporter activity	332	-0.35504699016337	-1.59664692910473	0.000162522346822688	0.00332594235033259	0.00270076521681143	1556	tags=22%, list=15%, signal=20%	GlyT/CG34396/CG4797/Task6/tipE/KCNQ/CG6125/Mpcp1/Elk/COX4/CngB/Picot/VhaAC45/nrv2/Sfxn1-3/Vha36-1/Letm1/ATPsyngamma/nrv3/Ih/Nmdar2/Hk/CG4587/ATPsynB/GluRIID/pHCl-2/CG5404/GluRIIC/COX8/CG12344/Vha16-1/eag/levy/CG14196/Ca-alpha1T/CG7888/Rdl/SK/Sh/CG8785/CG1090/COX6B/ATPsynO/COX5A/Zip89B/nAChRalpha3/CG12531/CG10804/Grik/ppk19/CG3285/tty/ATPsynD/nAChRbeta1/slo/ATPsynCF6/CG33296/nAChRalpha1/para/Tret1-1/pHCl-1/Gat/CG7708/ATPsynC/Eaat2/trpl/nAChRalpha5/GluClalpha/Shab/nAChRalpha7/nAChRalpha6/VGlut/Cngl/Nckx30C	74	0.22289156626506	2	NA	-1.59664692910473	NA	3
hour_12	GO:0005198	structural molecule activity	304	-0.457876705459912	-2.04139907345972	0.000163639338897071	0.00332594235033259	0.00270076521681143	2089	tags=37%, list=20%, signal=30%	RpS2/Strn-Mlck/mRpL33/POSH/alphaTub84D/Arpc5/RpS4/CG15772/mRpS24/RpL24/RpL15/Scgdelta/Muc12Ea/RpL24-like/RpS11/inaD/CG44085/RpL17/bonsai/Clc/mRpL13/RpL32/mRpS18C/LamC/Jupiter/RpL27A/mRpL44/Arpc3B/RpL23A/mRpS29/CG14817/mRpL50/RpS19b/cora/RpL6/mRpS26/RpL5/MagR/mRpS2/mRpL9/RpLP0/RpL23/mRpL18/Vml/RpL26/Cp36/RpS18/Muc68E/RpL27/Scgbeta/RpS12/mRpS10/Mhc/RpL34b/Femcoat/RpLP1/RpS14a/RpL39/RpL11/mRpS11/RpS25/RpS27A/Scgalpha/RpLP2/RpL36/RpS15/RpS13/Cp18/RpL34a/RpL14/Muc4B/RpS17/RpS7/RpL37A/Mur11Da/Rpn6/RpS14b/sls/RpL35/RpS28b/RpL28/CG1136/RpL19/RpL21/RpL37a/RpL31/RpL10Ab/RpL7/RpS6/RpL36A/Crys/RpL9/Mur2B/bt/RpL40/RpS3/RpS26/RpS16/RpS24/Vm32E/Muc68D/RpS29/RpS19a/RpS27/RpL30/RpL12/dec-1/RpL41/RpL29/RpS20/Syn2/Muc14A	112	0.368421052631579	2	NA	-2.04139907345972	NA	2
hour_12	GO:0060089	molecular transducer activity	263	-0.387318585177285	-1.70426596516949	0.000164095831965868	0.00332594235033259	0.00270076521681143	2001	tags=31%, list=19%, signal=26%	mthl9/Cdk8/Ptp69D/fra/Pka-C3/et/CG13506/shakB/ine/moody/sNPF-R/inaD/Nmdar1/smog/sas/ETHR/mthl2/Ret/GNBP2/klg/Octbeta2R/CG33639/CG15556/Eip75B/Toll-6/Gyc32E/AstC-R1/CG11318/CycH/PlexB/otk/SPR/ptc/Nlg1/TkR99D/CG13995/CG43795/Nmdar2/CG12290/GluRIID/pHCl-2/Nlg3/AstA-R2/Octbeta3R/GluRIIC/CG13229/CG12344/PGRP-SB2/Hr3/Rh5/Dh31-R/Rdl/SK/Rh7/Pdfr/DopEcR/Gr64a/PGRP-LA/nAChRalpha3/Alk/5-HT7/Grik/nAChRbeta1/PGRP-SC1a/TyrR/nAChRalpha1/Rh3/MsR1/CG3277/pHCl-1/Octbeta1R/Rh6/5-HT2A/GABA-B-R1/Gfrl/nAChRalpha5/GluClalpha/nAChRalpha7/Dop1R1/nAChRalpha6/ninaE	81	0.307984790874525	2	NA	-1.70426596516949	NA	3
hour_12	GO:0008324	cation transmembrane transporter activity	260	-0.397960769905466	-1.74949963020886	0.000164257555847569	0.00332594235033259	0.00270076521681143	2053	tags=30%, list=20%, signal=24%	Vha44/Nha1/SLC22A/VGAT/Vmat/Vha13/Amt/CG1208/CG15408/CG1688/CG42260/CG15168/ine/Nmdar1/CG9444/CNT2/GlyT/CG34396/CG4797/Task6/tipE/KCNQ/Elk/COX4/CngB/VhaAC45/nrv2/Sfxn1-3/Vha36-1/Letm1/ATPsyngamma/nrv3/Ih/Nmdar2/Hk/CG4587/ATPsynB/GluRIID/GluRIIC/COX8/Vha16-1/eag/levy/Ca-alpha1T/SK/Sh/CG1090/COX6B/ATPsynO/COX5A/Zip89B/nAChRalpha3/CG10804/Grik/ppk19/CG3285/ATPsynD/nAChRbeta1/slo/ATPsynCF6/Rh50/CG33296/nAChRalpha1/para/Tret1-1/Gat/CG7708/ATPsynC/Eaat2/trpl/nAChRalpha5/Shab/nAChRalpha7/nAChRalpha6/Cngl/VAChT/Nckx30C	77	0.296153846153846	2	NA	-1.74949963020886	NA	2
hour_12	GO:0038023	signaling receptor activity	241	-0.40917848646072	-1.78320198844553	0.000166251039068994	0.00332594235033259	0.00270076521681143	1874	tags=31%, list=18%, signal=26%	et/CG13506/shakB/ine/moody/sNPF-R/inaD/Nmdar1/smog/sas/ETHR/mthl2/Ret/GNBP2/klg/Octbeta2R/CG33639/CG15556/Eip75B/Toll-6/Gyc32E/AstC-R1/CG11318/PlexB/otk/SPR/ptc/Nlg1/TkR99D/CG13995/CG43795/Nmdar2/CG12290/GluRIID/pHCl-2/Nlg3/AstA-R2/Octbeta3R/GluRIIC/CG13229/CG12344/PGRP-SB2/Hr3/Rh5/Dh31-R/Rdl/SK/Rh7/Pdfr/DopEcR/Gr64a/PGRP-LA/nAChRalpha3/Alk/5-HT7/Grik/nAChRbeta1/PGRP-SC1a/TyrR/nAChRalpha1/Rh3/MsR1/CG3277/pHCl-1/Octbeta1R/Rh6/5-HT2A/GABA-B-R1/Gfrl/nAChRalpha5/GluClalpha/nAChRalpha7/Dop1R1/nAChRalpha6/ninaE	75	0.311203319502075	2	NA	-1.78320198844553	NA	3
hour_12	GO:0022890	inorganic cation transmembrane transporter activity	244	-0.391622966001851	-1.70790532545486	0.000166611129623459	0.00332594235033259	0.00270076521681143	2053	tags=30%, list=20%, signal=24%	Vha44/Nha1/VGAT/Vmat/Vha13/CG1208/CG15408/CG1688/CG42260/CG15168/ine/Nmdar1/CG9444/CNT2/GlyT/CG34396/CG4797/Task6/tipE/KCNQ/Elk/COX4/CngB/VhaAC45/nrv2/Vha36-1/Letm1/ATPsyngamma/nrv3/Ih/Nmdar2/Hk/CG4587/ATPsynB/GluRIID/GluRIIC/COX8/Vha16-1/eag/levy/Ca-alpha1T/SK/Sh/CG1090/COX6B/ATPsynO/COX5A/Zip89B/nAChRalpha3/CG10804/Grik/ppk19/CG3285/ATPsynD/nAChRbeta1/slo/ATPsynCF6/CG33296/nAChRalpha1/para/Tret1-1/Gat/CG7708/ATPsynC/Eaat2/trpl/nAChRalpha5/Shab/nAChRalpha7/nAChRalpha6/Cngl/Nckx30C	72	0.295081967213115	2	NA	-1.70790532545486	NA	2
hour_12	GO:0004888	transmembrane signaling receptor activity	187	-0.42440055387821	-1.79172704398536	0.000171232876712329	0.00332594235033259	0.00270076521681143	2001	tags=34%, list=19%, signal=28%	mthl9/Ptp69D/fra/et/CG13506/ine/moody/sNPF-R/Nmdar1/smog/ETHR/mthl2/Ret/klg/Octbeta2R/CG33639/CG15556/AstC-R1/CG11318/PlexB/otk/SPR/ptc/TkR99D/CG13995/CG43795/Nmdar2/CG12290/GluRIID/pHCl-2/AstA-R2/Octbeta3R/GluRIIC/CG13229/CG12344/Rh5/Dh31-R/Rdl/Rh7/Pdfr/DopEcR/Gr64a/nAChRalpha3/Alk/5-HT7/Grik/nAChRbeta1/TyrR/nAChRalpha1/Rh3/MsR1/CG3277/pHCl-1/Octbeta1R/Rh6/5-HT2A/GABA-B-R1/nAChRalpha5/GluClalpha/nAChRalpha7/Dop1R1/nAChRalpha6/ninaE	63	0.336898395721925	2	NA	-1.79172704398536	NA	3
hour_12	GO:0003735	structural constituent of ribosome	165	-0.550141142615537	-2.28759237457064	0.000173822353554667	0.00332594235033259	0.00270076521681143	2089	tags=46%, list=20%, signal=37%	RpS2/mRpL33/RpS4/mRpS24/RpL24/RpL15/RpL24-like/RpS11/RpL17/bonsai/mRpL13/RpL32/mRpS18C/RpL27A/mRpL44/RpL23A/mRpS29/CG14817/mRpL50/RpS19b/RpL6/mRpS26/RpL5/mRpS2/mRpL9/RpLP0/RpL23/mRpL18/RpL26/RpS18/RpL27/RpS12/mRpS10/RpL34b/RpLP1/RpS14a/RpL39/RpL11/mRpS11/RpS25/RpS27A/RpLP2/RpL36/RpS15/RpS13/RpL34a/RpL14/RpS17/RpS7/RpL37A/RpS14b/RpL35/RpS28b/RpL28/RpL19/RpL21/RpL37a/RpL31/RpL10Ab/RpL7/RpS6/RpL36A/RpL9/RpL40/RpS3/RpS26/RpS16/RpS24/RpS29/RpS19a/RpS27/RpL30/RpL12/RpL41/RpL29/RpS20	76	0.460606060606061	2	NA	-2.28759237457064	NA	2
hour_12	GO:0015077	monovalent inorganic cation transmembrane transporter activity	164	-0.418264486263747	-1.7375615233522	0.000173882802990784	0.00332594235033259	0.00270076521681143	2053	tags=34%, list=20%, signal=28%	Vha44/Nha1/VGAT/Vmat/Vha13/CG1208/CG15408/CG1688/ine/CG9444/CNT2/GlyT/CG34396/CG4797/Task6/tipE/KCNQ/Elk/COX4/VhaAC45/nrv2/Vha36-1/Letm1/ATPsyngamma/nrv3/Ih/Hk/ATPsynB/GluRIID/GluRIIC/COX8/Vha16-1/eag/levy/SK/Sh/CG1090/COX6B/ATPsynO/COX5A/CG10804/Grik/ppk19/CG3285/ATPsynD/slo/ATPsynCF6/CG33296/para/Tret1-1/Gat/CG7708/ATPsynC/Eaat2/Shab/Nckx30C	56	0.341463414634146	2	NA	-1.7375615233522	NA	1
hour_12	GO:0022838	substrate-specific channel activity	133	-0.441250480543458	-1.78172217000554	0.000175008750437522	0.00332594235033259	0.00270076521681143	1048	tags=23%, list=10%, signal=21%	Ih/Nmdar2/Hk/CG4587/GluRIID/pHCl-2/GluRIIC/CG12344/eag/Ca-alpha1T/Rdl/SK/Sh/CG1090/nAChRalpha3/Grik/ppk19/tty/nAChRbeta1/slo/nAChRalpha1/para/pHCl-1/trpl/nAChRalpha5/GluClalpha/Shab/nAChRalpha7/nAChRalpha6/Cngl/Nckx30C	31	0.233082706766917	2	NA	-1.78172217000554	NA	3
hour_12	GO:0005261	cation channel activity	104	-0.477370011675149	-1.86373337035571	0.00017614937466972	0.00332594235033259	0.00270076521681143	1531	tags=30%, list=15%, signal=26%	CG34396/Task6/tipE/KCNQ/Elk/CngB/Ih/Nmdar2/Hk/CG4587/GluRIID/GluRIIC/eag/Ca-alpha1T/SK/Sh/CG1090/nAChRalpha3/Grik/ppk19/nAChRbeta1/slo/nAChRalpha1/para/trpl/nAChRalpha5/Shab/nAChRalpha7/nAChRalpha6/Cngl/Nckx30C	31	0.298076923076923	2	NA	-1.86373337035571	NA	2
hour_12	GO:0004930	G protein-coupled receptor activity	85	-0.528869683618888	-1.99568912426442	0.000178443968593862	0.00332594235033259	0.00270076521681143	1760	tags=39%, list=17%, signal=33%	moody/sNPF-R/smog/ETHR/mthl2/Octbeta2R/CG33639/CG15556/AstC-R1/CG11318/SPR/TkR99D/CG13995/CG43795/CG12290/AstA-R2/Octbeta3R/CG13229/Rh5/Dh31-R/Rh7/Pdfr/DopEcR/5-HT7/TyrR/Rh3/MsR1/Octbeta1R/Rh6/5-HT2A/GABA-B-R1/Dop1R1/ninaE	33	0.388235294117647	2	NA	-1.99568912426442	NA	2
hour_12	GO:0030594	neurotransmitter receptor activity	49	-0.689046494679334	-2.34204175608304	0.000185597624350408	0.00332594235033259	0.00270076521681143	1025	tags=41%, list=10%, signal=37%	Nmdar2/GluRIID/Octbeta3R/GluRIIC/CG12344/Rdl/DopEcR/nAChRalpha3/5-HT7/Grik/nAChRbeta1/TyrR/nAChRalpha1/Octbeta1R/5-HT2A/GABA-B-R1/nAChRalpha5/nAChRalpha7/Dop1R1/nAChRalpha6	20	0.408163265306122	2	NA	-2.34204175608304	NA	2
hour_12	GO:0005230	extracellular ligand-gated ion channel activity	33	-0.692888964823506	-2.16563263496103	0.000185735512630015	0.00332594235033259	0.00270076521681143	1025	tags=45%, list=10%, signal=41%	Nmdar2/GluRIID/pHCl-2/GluRIIC/CG12344/Rdl/nAChRalpha3/Grik/nAChRbeta1/nAChRalpha1/pHCl-1/nAChRalpha5/GluClalpha/nAChRalpha7/nAChRalpha6	15	0.454545454545455	2	NA	-2.16563263496103	NA	2
hour_12	GO:0031072	heat shock protein binding	29	-0.735784690281833	-2.22697463127565	0.000187055742611298	0.00332594235033259	0.00270076521681143	1778	tags=52%, list=17%, signal=43%	spag/CG13926/lwr/CG30156/Cdc37/Hsp70Bc/CG1416/Hsc70-2/HIP-R/Stip1/Hsp70Bbb/stv/Hsp68/Hsp70Bb/Hsp70Ba	15	0.517241379310345	2	NA	-2.22697463127565	NA	3
hour_12	GO:0048029	monosaccharide binding	37	0.674470290881233	2.22298035946429	0.000215146299483649	0.00332594235033259	0.00270076521681143	1003	tags=43%, list=10%, signal=39%	lectin-46Cb/lectin-28C/PH4alphaNE3/lectin-46Ca/CG18234/lectin-29Ca/CG18231/CG11828/Acp29AB/CG18233/lectin-33A/lectin-30A/PH4alphaPV/Lectin-galC1/Hex-C/Pfk	16	0.432432432432432	2	NA	2.22298035946429	NA	2
hour_12	GO:0004867	serine-type endopeptidase inhibitor activity	46	0.599955876350755	2.0767118501136	0.000216403375892664	0.00332594235033259	0.00270076521681143	347	tags=24%, list=3%, signal=23%	Acp62F/Spn28F/Sfp24Bb/Spn77Bc/Sfp24C1/CG10031/CG16704/Sfp24Ba/CG31777/CG31778/CG43350	11	0.239130434782609	2	NA	2.0767118501136	NA	2
hour_12	GO:0004866	endopeptidase inhibitor activity	60	0.537236584769014	1.95490399037787	0.00022075055187638	0.00332594235033259	0.00270076521681143	347	tags=18%, list=3%, signal=18%	Acp62F/Spn28F/Sfp24Bb/Spn77Bc/Sfp24C1/CG10031/CG16704/Sfp24Ba/CG31777/CG31778/CG43350	11	0.183333333333333	2	NA	1.95490399037787	NA	2
hour_12	GO:0061135	endopeptidase regulator activity	62	0.531960720779387	1.94689001233204	0.000221336874723329	0.00332594235033259	0.00270076521681143	347	tags=18%, list=3%, signal=17%	Acp62F/Spn28F/Sfp24Bb/Spn77Bc/Sfp24C1/CG10031/CG16704/Sfp24Ba/CG31777/CG31778/CG43350	11	0.17741935483871	2	NA	1.94689001233204	NA	2
hour_12	GO:0030414	peptidase inhibitor activity	63	0.516477960360924	1.89781522535286	0.000221729490022173	0.00332594235033259	0.00270076521681143	347	tags=17%, list=3%, signal=17%	Acp62F/Spn28F/Sfp24Bb/Spn77Bc/Sfp24C1/CG10031/CG16704/Sfp24Ba/CG31777/CG31778/CG43350	11	0.174603174603175	2	NA	1.89781522535286	NA	2
hour_12	GO:0015267	channel activity	141	-0.427750875600274	-1.73855546224432	0.000350017500875044	0.00439281530652089	0.00356709814364102	1531	tags=27%, list=15%, signal=23%	CG34396/Eglp4/Task6/tipE/KCNQ/Elk/CngB/Ih/Nmdar2/Hk/CG4587/GluRIID/pHCl-2/GluRIIC/CG12344/eag/Ca-alpha1T/Rdl/SK/Sh/CG1090/nAChRalpha3/Grik/ppk19/tty/nAChRbeta1/slo/nAChRalpha1/para/pHCl-1/trpl/nAChRalpha5/GluClalpha/Shab/nAChRalpha7/nAChRalpha6/Cngl/Nckx30C	38	0.269503546099291	2	NA	-1.73855546224432	NA	1
hour_12	GO:0022803	passive transmembrane transporter activity	141	-0.427750875600274	-1.73855546224432	0.000350017500875044	0.00439281530652089	0.00356709814364102	1531	tags=27%, list=15%, signal=23%	CG34396/Eglp4/Task6/tipE/KCNQ/Elk/CngB/Ih/Nmdar2/Hk/CG4587/GluRIID/pHCl-2/GluRIIC/CG12344/eag/Ca-alpha1T/Rdl/SK/Sh/CG1090/nAChRalpha3/Grik/ppk19/tty/nAChRbeta1/slo/nAChRalpha1/para/pHCl-1/trpl/nAChRalpha5/GluClalpha/Shab/nAChRalpha7/nAChRalpha6/Cngl/Nckx30C	38	0.269503546099291	2	NA	-1.73855546224432	NA	3
hour_12	GO:0022839	ion gated channel activity	89	-0.480366710744059	-1.82554740739992	0.000356379187455453	0.00439281530652089	0.00356709814364102	1048	tags=29%, list=10%, signal=27%	Ih/Nmdar2/Hk/CG4587/GluRIID/pHCl-2/GluRIIC/CG12344/eag/Ca-alpha1T/Rdl/SK/Sh/nAChRalpha3/Grik/tty/nAChRbeta1/slo/nAChRalpha1/pHCl-1/nAChRalpha5/GluClalpha/Shab/nAChRalpha7/nAChRalpha6/Cngl	26	0.292134831460674	2	NA	-1.82554740739992	NA	3
hour_12	GO:0051082	unfolded protein binding	77	-0.510867278692509	-1.89133070550162	0.000362581580855693	0.00439281530652089	0.00356709814364102	1184	tags=19%, list=11%, signal=17%	l(2)efl/Cdc37/CG8336/Hsp70Bc/Hsp67Bc/Trap1/P58IPK/Hsc70-2/Hsp70Bbb/DnaJ-1/CG11267/Hsp68/Hsp23/Hsp70Bb/Hsp70Ba	15	0.194805194805195	2	NA	-1.89133070550162	NA	2
hour_12	GO:0061134	peptidase regulator activity	70	0.49889797432234	1.87001929396224	0.000444247001332741	0.00514756348661633	0.00417997636507191	347	tags=16%, list=3%, signal=15%	Acp62F/Spn28F/Sfp24Bb/Spn77Bc/Sfp24C1/CG10031/CG16704/Sfp24Ba/CG31777/CG31778/CG43350	11	0.157142857142857	2	NA	1.87001929396224	NA	2
hour_12	GO:0030246	carbohydrate binding	96	0.462339718973888	1.82792671198473	0.000457561198810341	0.00514756348661633	0.00417997636507191	1557	tags=31%, list=15%, signal=27%	Sfp24F/Sr-CIV/lectin-46Cb/lectin-28C/PH4alphaNE3/lectin-46Ca/CG18234/lectin-29Ca/GNBP-like3/CG8343/CG18231/CG11828/Acp29AB/CG18233/lectin-33A/Pex23/lectin-30A/PH4alphaPV/Lectin-galC1/Hex-C/CG15358/Pfk/CG30148/CG1371/betaGlu/CG10467/GCS2alpha/GNBP3/CG31013/CG11619	30	0.3125	2	NA	1.82792671198473	NA	2
hour_12	GO:0022824	transmitter-gated ion channel activity	28	-0.682052699430473	-2.050285405008	0.000560224089635854	0.00569259962049336	0.00462256209784423	1025	tags=43%, list=10%, signal=39%	Nmdar2/GluRIID/GluRIIC/CG12344/Rdl/nAChRalpha3/Grik/nAChRbeta1/nAChRalpha1/nAChRalpha5/nAChRalpha7/nAChRalpha6	12	0.428571428571429	2	NA	-2.050285405008	NA	3
hour_12	GO:0022835	transmitter-gated channel activity	28	-0.682052699430473	-2.050285405008	0.000560224089635854	0.00569259962049336	0.00462256209784423	1025	tags=43%, list=10%, signal=39%	Nmdar2/GluRIID/GluRIIC/CG12344/Rdl/nAChRalpha3/Grik/nAChRbeta1/nAChRalpha1/nAChRalpha5/nAChRalpha7/nAChRalpha6	12	0.428571428571429	2	NA	-2.050285405008	NA	3
hour_12	GO:0004857	enzyme inhibitor activity	90	0.442836669017074	1.7351099328899	0.000683682771194166	0.00673000227894257	0.00546496425658495	347	tags=13%, list=3%, signal=13%	Acp62F/Spn28F/Sfp24Bb/Sfp33A3/Spn77Bc/Sfp24C1/CG10031/CG16704/Sfp24Ba/CG31777/CG31778/CG43350	12	0.133333333333333	2	NA	1.7351099328899	NA	2
hour_12	GO:0019843	rRNA binding	35	-0.597678546810811	-1.89025053647674	0.000930578820026056	0.00888279782752145	0.00721309898776178	2035	tags=57%, list=20%, signal=46%	mTerf3/mRpL20/RpS5a/RpS9/CG4679/Dbp21E2/CG8038/mRpS18C/RpL5/RpLP0/RpL23/mRpL18/CG3594/RpS14a/mRpS11/La/RpS13/RpS14b/RpL9/RpL12	20	0.571428571428571	2	NA	-1.89025053647674	NA	1
hour_12	GO:0022834	ligand-gated channel activity	50	-0.516851424163341	-1.76313214713251	0.00185942729639271	0.0167348456675344	0.013589197985667	1025	tags=32%, list=10%, signal=29%	Nmdar2/GluRIID/pHCl-2/GluRIIC/CG12344/Rdl/nAChRalpha3/Grik/nAChRbeta1/nAChRalpha1/pHCl-1/nAChRalpha5/GluClalpha/nAChRalpha7/nAChRalpha6/Cngl	16	0.32	2	NA	-1.76313214713251	NA	3
hour_12	GO:0099094	ligand-gated cation channel activity	35	-0.570861425875254	-1.80543725765708	0.00204727340405732	0.0179136422855016	0.0145464162919863	1025	tags=34%, list=10%, signal=31%	CngB/Nmdar2/GluRIID/GluRIIC/nAChRalpha3/Grik/nAChRbeta1/nAChRalpha1/nAChRalpha5/nAChRalpha7/nAChRalpha6/Cngl	12	0.342857142857143	2	NA	-1.80543725765708	NA	3
hour_12	GO:0015079	potassium ion transmembrane transporter activity	53	-0.496293750652135	-1.71436615313715	0.00240384615384615	0.0204651767151767	0.01661833898676	1531	tags=36%, list=15%, signal=31%	CG34396/Task6/KCNQ/Elk/nrv2/Letm1/nrv3/Ih/Hk/GluRIID/GluRIIC/eag/SK/Sh/CG1090/Grik/slo/Shab/Nckx30C	19	0.358490566037736	2	NA	-1.71436615313715	NA	2
