ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	experiment_order	experiment	GeneRatio_dec	BgRatio_dec	freqratio	All_GOI	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	sig_hours
D007596	Joints	1/85	76/18018	0.30241474743649	0.446578869259252	0.347452667158228	ap	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00421800421800422	2.78916408668731	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	3
D036703	Blastula	2/85	236/18018	0.306205044884718	0.446578869259252	0.347452667158228	Dr/Tsf1	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0130980130980131	1.79641076769691	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	3
D004730	Endothelium, Vascular	1/85	78/18018	0.309008877084591	0.446578869259252	0.347452667158228	ap	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00432900432900433	2.71764705882353	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	3
D001773	Blood Cells	2/85	239/18018	0.311426298462954	0.446578869259252	0.347452667158228	Hayan/Tig	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0132645132645133	1.77386167856264	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	4
D009490	Neurosecretory Systems	2/85	239/18018	0.311426298462954	0.446578869259252	0.347452667158228	ap/Yp3	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0132645132645133	1.77386167856264	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	3
D019581	Neuropil	2/85	240/18018	0.313165065286278	0.446578869259252	0.347452667158228	alrm/Grik	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0133200133200133	1.76647058823529	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	5
D005855	Germ Layers	1/85	80/18018	0.315541400257414	0.446578869259252	0.347452667158228	Dr	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00444000444000444	2.64970588235294	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	2
D022163	Clathrin-Coated Vesicles	1/85	81/18018	0.31878473736178	0.446578869259252	0.347452667158228	Yp3	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0044955044955045	2.61699346405229	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	2
D010496	Pericardium	1/85	82/18018	0.322012885732424	0.446578869259252	0.347452667158228	Dr	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00455100455100455	2.58507890961263	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	4
D008208	Lymphatic System	1/85	83/18018	0.325225915656195	0.446578869259252	0.347452667158228	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00460650460650461	2.55393338058115	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	3
D011680	Pupil	1/85	83/18018	0.325225915656195	0.446578869259252	0.347452667158228	ninaC	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00460650460650461	2.55393338058115	0	0	0.446578869259252	0	0	0	0	0	0	0	0	0	3
D004707	Endoderm	2/85	250/18018	0.330499641510637	0.450458770651535	0.350471354740325	Dr/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0138750138750139	1.69581176470588	0	0	0.450458770651535	0	0	0	0	0	0	0	0	0	4
D022003	Cell Nucleus Structures	1/85	86/18018	0.334774992803098	0.452930872615956	0.352394729266419	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00477300477300477	2.46484268125855	0	0	0.452930872615956	0	0	0	0	0	0	0	0	0	4
D061307	Human Umbilical Vein Endothelial Cells	1/85	94/18018	0.359591210571353	0.478212107577922	0.372064339991976	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00521700521700522	2.25506883604506	0	0	0.478212107577922	0	0	0	0	0	0	0	0	0	3
D004622	Embryo, Mammalian	3/85	456/18018	0.364761176084434	0.478212107577922	0.372064339991976	ap/Dr/Ubx	3	3	Cluster 2 (85 genes)	0.0352941176470588	0.0253080253080253	1.39458204334365	0	0	0.478212107577922	0	0	0	0	0	0	0	0	0	4
D022161	Transport Vesicles	3/85	456/18018	0.364761176084434	0.478212107577922	0.372064339991976	ap/ninaC/Yp3	3	3	Cluster 2 (85 genes)	0.0352941176470588	0.0253080253080253	1.39458204334365	0	0	0.478212107577922	0	0	0	0	0	0	0	0	0	3
D009900	Optic Nerve	1/85	96/18018	0.365650927935539	0.478212107577922	0.372064339991976	ap	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00532800532800533	2.20808823529412	0	0	0.478212107577922	0	0	0	0	0	0	0	0	0	4
D009411	Nerve Endings	1/85	97/18018	0.368659502376198	0.478212107577922	0.372064339991976	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00538350538350538	2.18532443905397	0	0	0.478212107577922	0	0	0	0	0	0	0	0	0	2
D016501	Neurites	2/85	273/18018	0.369885291982152	0.478212107577922	0.372064339991976	CG3246/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0151515151515152	1.55294117647059	0	0	0.478212107577922	0	0	0	0	0	0	0	0	0	4
D055098	Endocrine Cells	1/85	98/18018	0.371653974911102	0.478212107577922	0.372064339991976	Pdfr	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00543900543900544	2.16302521008403	0	0	0.478212107577922	0	0	0	0	0	0	0	0	0	4
D004912	Erythrocytes	1/85	99/18018	0.374634410855999	0.478699524982666	0.372443566348069	Pdfr	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00549450549450549	2.14117647058824	0	0	0.478699524982666	0	0	0	0	0	0	0	0	0	4
D000344	Afferent Pathways	1/85	103/18018	0.386417084617468	0.490349955652512	0.381507974649551	Grik	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00571650571650572	2.05802398629355	0	0	0.490349955652512	0	0	0	0	0	0	0	0	0	3
D002540	Cerebral Cortex	1/85	106/18018	0.395109862044161	0.497946675452915	0.38741846602744	Ac76E	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00588300588300588	1.99977802441731	0	0	0.497946675452915	0	0	0	0	0	0	0	0	0	4
D008566	Membranes	1/85	107/18018	0.397980321050763	0.498152238594152	0.387578400736869	Pdfr	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00593850593850594	1.98108851017042	0	0	0.498152238594152	0	0	0	0	0	0	0	0	0	2
D008544	Melanocytes	1/85	109/18018	0.403680915337867	0.501873570420051	0.390473716116287	Tsf3	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00604950604950605	1.94473826227739	0	0	0.501873570420051	0	0	0	0	0	0	0	0	0	3
D032342	Muscle Cells	2/85	304/18018	0.421490056428852	0.520497787804757	0.404963953898438	CG8665/CG9485	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0168720168720169	1.39458204334365	0	0	0.520497787804757	0	0	0	0	0	0	0	0	0	5
D034582	Integumentary System	1/85	120/18018	0.434093668168549	0.53248823295342	0.414292904357352	Irc	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00666000666000666	1.76647058823529	0	0	0.53248823295342	0	0	0	0	0	0	0	0	0	2
D008196	Lymph	1/85	125/18018	0.447405935306847	0.541596658529341	0.421379551258526	Tig	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00693750693750694	1.69581176470588	0	0	0.541596658529341	0	0	0	0	0	0	0	0	0	4
D013116	Spinal Cord	1/85	125/18018	0.447405935306847	0.541596658529341	0.421379551258526	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00693750693750694	1.69581176470588	0	0	0.541596658529341	0	0	0	0	0	0	0	0	0	2
D010525	Peripheral Nerves	2/85	322/18018	0.450479169092559	0.54175272622896	0.42150097692871	ap/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0178710178710179	1.31662404092072	0	0	0.54175272622896	0	0	0	0	0	0	0	0	0	5
D058618	Sensilla	2/85	330/18018	0.463104835910498	0.55332006368527	0.430500736048036	Pdfr/ppk19	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0183150183150183	1.28470588235294	0	0	0.55332006368527	0	0	0	0	0	0	0	0	0	4
D014617	Vacuoles	2/85	342/18018	0.481727894175501	0.571857629214788	0.444923555910819	alpha-Est7/NimB1	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.018981018981019	1.23962848297214	0	0	0.571857629214788	0	0	0	0	0	0	0	0	0	4
D006198	Hair Cells, Auditory	1/85	143/18018	0.492817558517894	0.576827380108431	0.448790181320061	ninaC	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00793650793650794	1.48235294117647	0	0	0.576827380108431	0	0	0	0	0	0	0	0	0	4
D001011	Aorta	1/85	144/18018	0.495229335162704	0.576827380108431	0.448790181320061	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00799200799200799	1.47205882352941	0	0	0.576827380108431	0	0	0	0	0	0	0	0	0	4
D007668	Kidney	2/85	352/18018	0.496947473518572	0.576827380108431	0.448790181320061	Ubx/Yp3	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0195360195360195	1.20441176470588	0	0	0.576827380108431	0	0	0	0	0	0	0	0	0	5
D009417	Nerve Tissue	2/85	353/18018	0.498454094767612	0.576827380108431	0.448790181320061	ap/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.0195915195915196	1.20099983336111	0	0	0.576827380108431	0	0	0	0	0	0	0	0	0	6
D012661	Semen	1/85	147/18018	0.502396869609379	0.577756400050785	0.449512988597865	Yp3	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00815850815850816	1.44201680672269	0	0	0.577756400050785	0	0	0	0	0	0	0	0	0	3
D054258	Neural Plate	1/85	154/18018	0.518732320830207	0.592836938091666	0.461246130323035	Dr	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00854700854700855	1.37647058823529	0	0	0.592836938091666	0	0	0	0	0	0	0	0	0	3
D008221	Lymphoid Tissue	1/85	169/18018	0.551973416181628	0.626932768996417	0.487773779081881	Tig	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00937950937950938	1.25429864253394	0	0	0.626932768996417	0	0	0	0	0	0	0	0	0	3
D021962	Membrane Microdomains	1/85	171/18018	0.556230533585053	0.62789213607147	0.488520197401144	ninaC	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00949050949050949	1.23962848297214	0	0	0.62789213607147	0	0	0	0	0	0	0	0	0	4
D045325	HCT116 Cells	1/85	174/18018	0.562541364370006	0.631143969780983	0.491050228204884	ap	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.00965700965700966	1.21825557809331	0	0	0.631143969780983	0	0	0	0	0	0	0	0	0	2
D002479	Inclusion Bodies	1/85	187/18018	0.588878955336325	0.656689259284145	0.510925281822904	ap	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0103785103785104	1.13356401384083	0	0	0.656689259284145	0	0	0	0	0	0	0	0	0	5
D011132	Polyribosomes	1/85	194/18018	0.602405197991977	0.667726243557372	0.519512409175072	Yp3	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0107670107670108	1.09266221952699	0	0	0.667726243557372	0	0	0	0	0	0	0	0	0	4
D020419	Photoreceptor Cells, Vertebrate	1/85	197/18018	0.608066642098776	0.669965641593861	0.52125473259019	toy	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0109335109335109	1.0760226933413	0	0	0.669965641593861	0	0	0	0	0	0	0	0	0	6
D006197	Hair	1/85	202/18018	0.617325864493422	0.676118803968986	0.52604209004452	ap	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0112110112110112	1.04938846825859	0	0	0.676118803968986	0	0	0	0	0	0	0	0	0	5
D005775	Gastrula	2/85	450/18018	0.630507010865106	0.686469171592778	0.534095007646555	Dr/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.024975024975025	0.942117647058824	0	0	0.686469171592778	0	0	0	0	0	0	0	0	0	5
D042783	Endothelial Cells	1/85	217/18018	0.643825995080832	0.696846959381606	0.542169259015437	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.012043512043512	0.97685009487666	0	0	0.696846959381606	0	0	0	0	0	0	0	0	0	4
D009210	Myofibrils	1/85	220/18018	0.648904160806915	0.698236056072938	0.543250020743247	Ndg	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0122100122100122	0.963529411764706	0	0	0.698236056072938	0	0	0	0	0	0	0	0	0	3
D041681	NIH 3T3 Cells	1/85	242/18018	0.684020537409942	0.731742900485054	0.56931941914169	DptB	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0134310134310134	0.875935828877005	0	0	0.731742900485054	0	0	0	0	0	0	0	0	0	3
D022081	Cell Surface Extensions	1/85	258/18018	0.707356948991133	0.752333402395193	0.585339489277725	CG11089	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0143190143190143	0.821614227086183	0	0	0.752333402395193	0	0	0	0	0	0	0	0	0	4
D006412	Hematopoietic Stem Cells	1/85	265/18018	0.717023107559077	0.758231332131438	0.589928267562217	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0147075147075147	0.799911209766926	0	0	0.758231332131438	0	0	0	0	0	0	0	0	0	4
D003594	Cytoplasmic Granules	1/85	299/18018	0.759665266429519	0.798733765845894	0.621440458552869	Yp3	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0165945165945166	0.708951406649616	0	0	0.798733765845894	0	0	0	0	0	0	0	0	0	5
D005837	Genitalia, Male	1/85	305/18018	0.766501262007195	0.801342228462067	0.62346992603456	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0169275169275169	0.695004821600771	0	0	0.801342228462067	0	0	0	0	0	0	0	0	0	4
D016466	CHO Cells	1/85	315/18018	0.777470082098024	0.808217486474782	0.628819097028435	alrm	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0174825174825175	0.672941176470588	0	0	0.808217486474782	0	0	0	0	0	0	0	0	0	4
D002842	Chromatids	1/85	329/18018	0.79197576208921	0.816148169721288	0.634989422666448	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0182595182595183	0.644305381727159	0	0	0.816148169721288	0	0	0	0	0	0	0	0	0	3
D014407	Tumor Cells, Cultured	1/85	331/18018	0.793970230326687	0.816148169721288	0.634989422666448	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0183705183705184	0.640412297849653	0	0	0.816148169721288	0	0	0	0	0	0	0	0	0	3
D009619	Nociceptors	1/85	342/18018	0.804606684547071	0.818897884001538	0.637128788468016	fat-spondin	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.018981018981019	0.619814241486068	0	0	0.818897884001538	0	0	0	0	0	0	0	0	0	5
D022022	Nuclear Pore	1/85	343/18018	0.80554628806673	0.818897884001538	0.637128788468016	Ubx	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.019036519036519	0.618007202881153	0	0	0.818897884001538	0	0	0	0	0	0	0	0	0	6
D002628	Chemoreceptor Cells	1/85	454/18018	0.886315670446394	0.89281052694026	0.6946351925851	ppk19	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0251970251970252	0.466908525524747	0	0	0.89281052694026	0	0	0	0	0	0	0	0	0	3
D042541	Intracellular Space	1/85	457/18018	0.887958295815585	0.89281052694026	0.6946351925851	CG4325	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0253635253635254	0.463843480499421	0	0	0.89281052694026	0	0	0	0	0	0	0	0	0	4
D022005	Adherens Junctions	1/85	494/18018	0.906387718317767	0.906387718317767	0.705198682444029	Tig	1	3	Cluster 2 (85 genes)	0.0117647058823529	0.0274170274170274	0.429102167182663	0	0	0.906387718317767	0	0	0	0	0	0	0	0	0	5
D019581	Neuropil	8/62	240/18018	1.60400002640622e-06	0.000240600003960934	0.000214429477214306	Eaat1/eas/kra/moody/Nep4/nrv1/nrv2/yuri	8	4	Cluster 3 (62 genes)	0.129032258064516	0.0133200133200133	9.68709677419355	0	0	0	0.000240600003960934	0	0	0	0	0	0	0	0	5
D045604	Extracellular Fluid	2/62	25/18018	0.0033213117331057	0.125651242958401	0.111983914776961	nrv1/nrv2	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00138750138750139	23.2490322580645	0	0	0	0.125651242958401	0	0	0	0	0	0	0	0	3
D011901	Ranvier's Nodes	2/62	30/18018	0.00476299256680372	0.125651242958401	0.111983914776961	nrv1/nrv2	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00166500166500167	19.3741935483871	0	0	0	0.125651242958401	0	0	0	0	0	0	0	0	3
D008264	Macrophages	6/62	461/18018	0.00497881932748683	0.125651242958401	0.111983914776961	CG10960/Dif/Eaat1/moody/nrv1/nrv2	6	4	Cluster 3 (62 genes)	0.0967741935483871	0.0255855255855256	3.78238051920789	0	0	0	0.125651242958401	0	0	0	0	0	0	0	0	5
D000009	Abdominal Muscles	2/62	34/18018	0.00608862902123633	0.125651242958401	0.111983914776961	nrv1/nrv2	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00188700188700189	17.0948766603416	0	0	0	0.125651242958401	0	0	0	0	0	0	0	0	2
D009476	Neurons, Efferent	2/62	36/18018	0.00680740527099062	0.125651242958401	0.111983914776961	eas/Lkr	2	4	Cluster 3 (62 genes)	0.032258064516129	0.001998001998002	16.1451612903226	0	0	0	0.125651242958401	0	0	0	0	0	0	0	0	3
D011650	Pulmonary Alveoli	1/62	2/18018	0.00687035670662273	0.125651242958401	0.111983914776961	nrv1	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000111000111000111	145.306451612903	0	0	0	0.125651242958401	0	0	0	0	0	0	0	0	2
D017629	Gap Junctions	3/62	115/18018	0.00728716019786995	0.125651242958401	0.111983914776961	eas/kra/mtg	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.00638250638250638	7.58120617110799	0	0	0	0.125651242958401	0	0	0	0	0	0	0	0	3
D006329	Heart Conduction System	2/62	39/18018	0.00795403741044255	0.125651242958401	0.111983914776961	eas/trio	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00216450216450216	14.9032258064516	0	0	0	0.125651242958401	0	0	0	0	0	0	0	0	3
D010586	Phagocytes	3/62	121/18018	0.00837674953056008	0.125651242958401	0.111983914776961	Dif/Eaat1/Pdi	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.00671550671550672	7.20527859237537	0	0	0	0.125651242958401	0	0	0	0	0	0	0	0	3
D059045	Chromosomal Puffs	2/62	51/18018	0.0133295113217703	0.168971099404311	0.150591786837526	eas/Galk	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00283050283050283	11.3965844402277	0	0	0	0.168971099404311	0	0	0	0	0	0	0	0	2
D018871	Endoplasmic Reticulum, Smooth	1/62	4/18018	0.0136942677823554	0.168971099404311	0.150591786837526	Acsl	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000222000222000222	72.6532258064516	0	0	0	0.168971099404311	0	0	0	0	0	0	0	0	2
D001253	Astrocytes	4/62	274/18018	0.0146441619483736	0.168971099404311	0.150591786837526	Eaat1/eas/nrv2/Sox102F	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0152070152070152	4.24252413468331	0	0	0	0.168971099404311	0	0	0	0	0	0	0	0	5
D016631	Lewy Bodies	2/62	63/18018	0.0198872616668982	0.213077803573909	0.189900919676397	Acsl/Shmt	2	4	Cluster 3 (62 genes)	0.032258064516129	0.0034965034965035	9.2258064516129	0	0	0	0.213077803573909	0	0	0	0	0	0	0	0	4
D007013	Hypopharynx	1/62	8/18018	0.0272039865132933	0.241551817450852	0.215277760114093	CG6805	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000444000444000444	36.3266129032258	0	0	0	0.241551817450852	0	0	0	0	0	0	0	0	2
D004730	Endothelium, Vascular	2/62	78/18018	0.0295928855433135	0.241551817450852	0.215277760114093	moody/nrv2	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00432900432900433	7.45161290322581	0	0	0	0.241551817450852	0	0	0	0	0	0	0	0	3
D020419	Photoreceptor Cells, Vertebrate	3/62	197/18018	0.0303936915461657	0.241551817450852	0.215277760114093	Aldh/Dyb/eas	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.0109335109335109	4.42557720648436	0	0	0	0.241551817450852	0	0	0	0	0	0	0	0	6
D007694	Killer Cells, Natural	1/62	9/18018	0.0305528678478947	0.241551817450852	0.215277760114093	Dif	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.0004995004995005	32.2903225806452	0	0	0	0.241551817450852	0	0	0	0	0	0	0	0	2
D007668	Kidney	4/62	352/18018	0.0329308687515628	0.241551817450852	0.215277760114093	Btnd/CG3376/Lkr/Vha68-2	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0195360195360195	3.30241935483871	0	0	0	0.241551817450852	0	0	0	0	0	0	0	0	5
D011680	Pupil	2/62	83/18018	0.0331710362649296	0.241551817450852	0.215277760114093	dnr1/Rchy1	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00460650460650461	7.00272055965799	0	0	0	0.241551817450852	0	0	0	0	0	0	0	0	3
D017667	Adipocytes	4/62	355/18018	0.0338172544431193	0.241551817450852	0.215277760114093	Dif/eas/Galk/Hex-C	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0197025197025197	3.27451158564289	0	0	0	0.241551817450852	0	0	0	0	0	0	0	0	5
D054351	Electrical Synapses	1/62	12/18018	0.0405316030143533	0.264266642644292	0.235521849935614	kra	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000666000666000666	24.2177419354839	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	2
D009900	Optic Nerve	2/62	96/18018	0.0432095327958451	0.264266642644292	0.235521849935614	nrv1/nrv2	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00532800532800533	6.05443548387097	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	4
D063226	Central Pattern Generators	1/62	15/18018	0.0504092647117294	0.264266642644292	0.235521849935614	trio	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000832500832500833	19.3741935483871	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	2
D002540	Cerebral Cortex	2/62	106/18018	0.051601220383032	0.264266642644292	0.235521849935614	kra/trio	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00588300588300588	5.48326232501522	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	4
D002884	Chromosomes, Human, Pair 15	1/62	16/18018	0.0536795321998078	0.264266642644292	0.235521849935614	Aldh	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000888000888000888	18.1633064516129	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	3
D009186	Myelin Sheath	1/62	16/18018	0.0536795321998078	0.264266642644292	0.235521849935614	Eaat1	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000888000888000888	18.1633064516129	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	3
D013367	Submitochondrial Particles	1/62	16/18018	0.0536795321998078	0.264266642644292	0.235521849935614	Vha68-2	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000888000888000888	18.1633064516129	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	2
D015496	CD4-Positive T-Lymphocytes	1/62	16/18018	0.0536795321998078	0.264266642644292	0.235521849935614	trio	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000888000888000888	18.1633064516129	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	3
D002878	Chromosomes, Human, Pair 1	1/62	17/18018	0.0569387183459924	0.264266642644292	0.235521849935614	Idgf2	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000943500943500944	17.0948766603416	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	4
D014471	Umbilical Veins	1/62	17/18018	0.0569387183459924	0.264266642644292	0.235521849935614	nrv1	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.000943500943500944	17.0948766603416	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	2
D007107	Immune System	4/62	426/18018	0.0588802303157039	0.264266642644292	0.235521849935614	Dif/Lkr/moody/MP1	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0236430236430236	2.72875965470241	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	5
D001812	Blood-Brain Barrier	3/62	265/18018	0.0631569461121088	0.264266642644292	0.235521849935614	Eaat1/moody/nrv2	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.0147075147075147	3.28995739500913	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	4
D008099	Liver	2/62	119/18018	0.0632972187852909	0.264266642644292	0.235521849935614	eas/fbp	2	4	Cluster 3 (62 genes)	0.032258064516129	0.0066045066045066	4.8842504743833	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	5
D009897	Optic Chiasm	1/62	19/18018	0.06342399423463	0.264266642644292	0.235521849935614	moody	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.00105450105450105	15.295415959253	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	3
D013172	Spores, Fungal	1/62	19/18018	0.06342399423463	0.264266642644292	0.235521849935614	Dif	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.00105450105450105	15.295415959253	0	0	0	0.264266642644292	0	0	0	0	0	0	0	0	3
D042541	Intracellular Space	4/62	457/18018	0.072262487302907	0.28843309527924	0.257059670880445	CG10960/dnr1/Rchy1/Vha68-2	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0253635253635254	2.54365779628715	0	0	0	0.28843309527924	0	0	0	0	0	0	0	0	4
D002876	Chromosomes, Bacterial	1/62	22/18018	0.0730697174707408	0.28843309527924	0.257059670880445	CaMKI	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.00122100122100122	13.2096774193548	0	0	0	0.28843309527924	0	0	0	0	0	0	0	0	3
D017933	Peripheral Nervous System	4/62	487/18018	0.0865770200563183	0.322244715910463	0.287193536285115	CG6330/moody/Nep4/nrv2	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.027028527028527	2.38696429754256	0	0	0	0.322244715910463	0	0	0	0	0	0	0	0	4
D001011	Aorta	2/62	144/18018	0.0879615836866712	0.322244715910463	0.287193536285115	Dif/nrv1	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00799200799200799	4.03629032258065	0	0	0	0.322244715910463	0	0	0	0	0	0	0	0	4
D009206	Myocardium	4/62	490/18018	0.08808022234886	0.322244715910463	0.287193536285115	Acer/Dif/Galk/Sox102F	4	4	Cluster 3 (62 genes)	0.0645161290322581	0.0271950271950272	2.37235023041475	0	0	0	0.322244715910463	0	0	0	0	0	0	0	0	5
D007962	Leukocytes	1/62	30/18018	0.098316377810941	0.351129920753361	0.312936841653873	moody	1	4	Cluster 3 (62 genes)	0.0161290322580645	0.00166500166500167	9.68709677419355	0	0	0	0.351129920753361	0	0	0	0	0	0	0	0	2
D014407	Tumor Cells, Cultured	3/62	331/18018	0.10556875353665	0.368263093732501	0.328206406344054	Dif/eas/trio	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.0183705183705184	2.63395380567196	0	0	0	0.368263093732501	0	0	0	0	0	0	0	0	3
D014617	Vacuoles	3/62	342/18018	0.113516573612273	0.376889792835825	0.335894762737893	CG10960/Dif/Vha68-2	3	4	Cluster 3 (62 genes)	0.0483870967741935	0.018981018981019	2.54923599320883	0	0	0	0.376889792835825	0	0	0	0	0	0	0	0	4
D021962	Membrane Microdomains	2/62	171/18018	0.117215831107643	0.376889792835825	0.335894762737893	Acsl/eas	2	4	Cluster 3 (62 genes)	0.032258064516129	0.00949050949050949	3.39898132427844	0	0	0	0.376889792835825	0	0	0	0	0	0	0	0	4
